Name of restaurant,City,Country code,Day of week,Start time hour,Start time minute,End time hour,End time minute
A Slice of New York,San Jose,US,3,11,00,00,00
A Slice of New York,San Jose,US,4,11,00,00,00
A Slice of New York,San Jose,US,5,11,00,00,00
A Slice of New York,San Jose,US,6,12,30,00,00
A25,Melbourne,AU,0,07,30,22,22
A25,Melbourne,AU,1,07,30,22,22
A25,Melbourne,AU,2,07,30,22,22
A25,Melbourne,AU,3,07,30,22,22
A25,Melbourne,AU,4,07,30,22,22
A25,Melbourne,AU,5,07,30,22,22
Aamaya Indian Restaurant,Brisbane,AU,0,11,00,21,21
Aamaya Indian Restaurant,Brisbane,AU,1,11,00,14,14
Aamaya Indian Restaurant,Brisbane,AU,1,17,00,21,21
Aamaya Indian Restaurant,Brisbane,AU,2,11,00,14,14
Aamaya Indian Restaurant,Brisbane,AU,2,17,00,21,21
Aamaya Indian Restaurant,Brisbane,AU,3,11,00,14,14
Aamaya Indian Restaurant,Brisbane,AU,3,17,00,21,21
Aamaya Indian Restaurant,Brisbane,AU,4,11,00,14,14
Aamaya Indian Restaurant,Brisbane,AU,4,17,00,21,21
Aamaya Indian Restaurant,Brisbane,AU,5,11,00,21,21
Aamaya Indian Restaurant,Brisbane,AU,6,11,00,21,21
Abb Air,Sydney,AU,0,11,00,01,01
Abb Air,Sydney,AU,1,11,00,01,01
Abb Air,Sydney,AU,2,11,00,01,01
Abb Air,Sydney,AU,3,11,00,01,01
Abb Air,Sydney,AU,4,11,00,01,01
Abb Air,Sydney,AU,5,11,00,01,01
Abb Air,Sydney,AU,6,11,00,01,01
Abby Lane Food & Spirits,Boston,US,0,11,30,02,02
Abby Lane Food & Spirits,Boston,US,1,11,30,02,02
Abby Lane Food & Spirits,Boston,US,2,11,30,02,02
Abby Lane Food & Spirits,Boston,US,3,11,30,02,02
Abby Lane Food & Spirits,Boston,US,4,11,30,02,02
Abby Lane Food & Spirits,Boston,US,5,11,30,02,02
Abby Lane Food & Spirits,Boston,US,6,11,30,02,02
ABC Kitchen,New York,US,0,12,00,15,15
ABC Kitchen,New York,US,0,17,30,22,22
ABC Kitchen,New York,US,1,12,00,15,15
ABC Kitchen,New York,US,1,17,30,22,22
ABC Kitchen,New York,US,2,12,00,15,15
ABC Kitchen,New York,US,2,17,30,22,22
ABC Kitchen,New York,US,3,12,00,15,15
ABC Kitchen,New York,US,3,17,30,23,23
ABC Kitchen,New York,US,4,12,00,15,15
ABC Kitchen,New York,US,4,17,30,23,23
ABC Kitchen,New York,US,5,11,00,15,15
ABC Kitchen,New York,US,5,17,30,23,23
ABC Kitchen,New York,US,6,11,00,15,15
ABC Kitchen,New York,US,6,17,30,22,22
Abe & Louie's,Boston,US,0,11,30,23,23
Abe & Louie's,Boston,US,1,11,30,23,23
Abe & Louie's,Boston,US,2,11,30,23,23
Abe & Louie's,Boston,US,3,11,30,23,23
Abe & Louie's,Boston,US,4,11,30,00,00
Abe & Louie's,Boston,US,5,11,00,00,00
Abe & Louie's,Boston,US,6,11,00,23,23
Abeno Too,London,GB,0,12,00,23,23
Abeno Too,London,GB,1,12,00,23,23
Abeno Too,London,GB,2,12,00,23,23
Abeno Too,London,GB,3,12,00,23,23
Abeno Too,London,GB,4,12,00,23,23
Abeno Too,London,GB,5,12,00,23,23
Abeno Too,London,GB,6,12,00,22,22
Aboil Cafe,Washington,US,0,08,00,11,11
Aboil Cafe,Washington,US,1,08,00,13,13
Aboil Cafe,Washington,US,2,08,00,13,13
Aboil Cafe,Washington,US,3,08,00,13,13
Aboil Cafe,Washington,US,4,08,00,13,13
Aboil Cafe,Washington,US,5,09,00,13,13
Aboil Cafe,Washington,US,6,10,00,13,13
Abu Zaad,London,GB,0,09,00,23,23
Abu Zaad,London,GB,1,09,00,23,23
Abu Zaad,London,GB,2,09,00,23,23
Abu Zaad,London,GB,3,09,00,23,23
Abu Zaad,London,GB,4,09,00,23,23
Abu Zaad,London,GB,5,09,00,23,23
Abu Zaad,London,GB,6,09,00,23,23
Abuela's Tacos,Las Vegas,US,0,09,00,20,20
Abuela's Tacos,Las Vegas,US,1,09,00,20,20
Abuela's Tacos,Las Vegas,US,2,09,00,20,20
Abuela's Tacos,Las Vegas,US,3,09,00,20,20
Abuela's Tacos,Las Vegas,US,4,09,00,21,21
Abuela's Tacos,Las Vegas,US,5,09,00,21,21
Abuela's Tacos,Las Vegas,US,6,09,00,19,19
Acero,Denver,US,0,15,00,22,22
Acero,Denver,US,1,15,00,22,22
Acero,Denver,US,2,15,00,22,22
Acero,Denver,US,3,15,00,22,22
Acero,Denver,US,4,15,00,22,22
Acero,Denver,US,5,11,00,22,22
Acero,Denver,US,6,11,00,22,22
ACMI Cafe & Bar,Melbourne,AU,0,08,30,00,00
ACMI Cafe & Bar,Melbourne,AU,1,08,30,00,00
ACMI Cafe & Bar,Melbourne,AU,2,08,30,00,00
ACMI Cafe & Bar,Melbourne,AU,3,08,30,00,00
ACMI Cafe & Bar,Melbourne,AU,4,08,30,00,00
ACMI Cafe & Bar,Melbourne,AU,5,09,30,00,00
ACMI Cafe & Bar,Melbourne,AU,6,10,00,00,00
Ad Lib,Glasgow,GB,0,11,00,00,00
Ad Lib,Glasgow,GB,1,11,00,00,00
Ad Lib,Glasgow,GB,2,11,00,00,00
Ad Lib,Glasgow,GB,3,11,00,00,00
Ad Lib,Glasgow,GB,4,11,00,02,02
Ad Lib,Glasgow,GB,5,11,00,02,02
Ad Lib,Glasgow,GB,6,11,00,02,02
Adair Kitchen,Houston,US,0,07,00,22,22
Adair Kitchen,Houston,US,1,07,00,22,22
Adair Kitchen,Houston,US,2,07,00,22,22
Adair Kitchen,Houston,US,3,07,00,22,22
Adair Kitchen,Houston,US,4,07,00,22,22
Adair Kitchen,Houston,US,5,08,00,22,22
Adair Kitchen,Houston,US,6,08,00,21,21
Addie's Thai Cafe,London,GB,0,12,00,15,15
Addie's Thai Cafe,London,GB,0,18,00,23,23
Addie's Thai Cafe,London,GB,1,12,00,15,15
Addie's Thai Cafe,London,GB,1,18,00,23,23
Addie's Thai Cafe,London,GB,2,12,00,15,15
Addie's Thai Cafe,London,GB,2,18,00,23,23
Addie's Thai Cafe,London,GB,3,12,00,15,15
Addie's Thai Cafe,London,GB,3,18,00,23,23
Addie's Thai Cafe,London,GB,4,12,00,15,15
Addie's Thai Cafe,London,GB,4,18,00,23,23
Addie's Thai Cafe,London,GB,5,18,00,23,23
Addie's Thai Cafe,London,GB,6,18,00,22,22
Adela's Italian,Phoenix,US,0,11,00,21,21
Adela's Italian,Phoenix,US,1,11,00,21,21
Adela's Italian,Phoenix,US,2,11,00,21,21
Adela's Italian,Phoenix,US,3,11,00,21,21
Adela's Italian,Phoenix,US,4,11,00,22,22
Adela's Italian,Phoenix,US,5,14,00,22,22
Adela's Italian,Phoenix,US,6,14,00,21,21
Adelitas Cocina y Cantina,Denver,US,0,11,00,22,22
Adelitas Cocina y Cantina,Denver,US,1,11,00,23,23
Adelitas Cocina y Cantina,Denver,US,2,11,00,23,23
Adelitas Cocina y Cantina,Denver,US,3,11,00,23,23
Adelitas Cocina y Cantina,Denver,US,4,11,00,23,23
Adelitas Cocina y Cantina,Denver,US,5,10,00,23,23
Adelitas Cocina y Cantina,Denver,US,6,10,00,22,22
Adelita's Taqueria,San Jose,US,0,09,00,21,21
Adelita's Taqueria,San Jose,US,1,09,00,21,21
Adelita's Taqueria,San Jose,US,2,09,00,21,21
Adelita's Taqueria,San Jose,US,3,09,00,21,21
Adelita's Taqueria,San Jose,US,4,09,00,22,22
Adelita's Taqueria,San Jose,US,5,09,00,22,22
Adelita's Taqueria,San Jose,US,6,09,00,21,21
Adelphi Grill,Perth,AU,0,11,30,21,21
Adelphi Grill,Perth,AU,1,11,30,21,21
Adelphi Grill,Perth,AU,2,11,30,21,21
Adelphi Grill,Perth,AU,3,11,30,21,21
Adelphi Grill,Perth,AU,4,11,30,21,21
Adelphi Grill,Perth,AU,5,11,30,21,21
Adelphi Grill,Perth,AU,6,11,30,21,21
Admiral Codrington,London,GB,0,11,30,23,23
Admiral Codrington,London,GB,1,11,30,23,23
Admiral Codrington,London,GB,2,11,30,00,00
Admiral Codrington,London,GB,3,11,30,00,00
Admiral Codrington,London,GB,4,11,30,01,01
Admiral Codrington,London,GB,5,11,30,01,01
Admiral Codrington,London,GB,6,12,00,22,22
Adobo Dragon,Phoenix,US,0,11,00,21,21
Adobo Dragon,Phoenix,US,1,11,00,21,21
Adobo Dragon,Phoenix,US,2,11,00,21,21
Adobo Dragon,Phoenix,US,3,11,00,21,21
Adobo Dragon,Phoenix,US,4,11,00,22,22
Adobo Dragon,Phoenix,US,5,11,00,22,22
Adobo Dragon,Phoenix,US,6,11,00,20,20
Aero Cafe & Bar,Sydney,AU,0,08,00,23,23
Aero Cafe & Bar,Sydney,AU,1,08,00,23,23
Aero Cafe & Bar,Sydney,AU,2,08,00,23,23
Aero Cafe & Bar,Sydney,AU,3,08,00,23,23
Aero Cafe & Bar,Sydney,AU,4,08,00,23,23
Aero Cafe & Bar,Sydney,AU,5,10,00,23,23
Aero Cafe & Bar,Sydney,AU,6,10,00,22,22
Affogato,Melbourne,AU,0,07,00,15,15
Affogato,Melbourne,AU,2,07,00,15,15
Affogato,Melbourne,AU,3,07,00,15,15
Affogato,Melbourne,AU,4,07,00,15,15
Affogato,Melbourne,AU,5,07,30,16,16
Affogato,Melbourne,AU,6,07,30,16,16
Afghan Express,Houston,US,0,11,30,23,23
Afghan Express,Houston,US,1,11,00,23,23
Afghan Express,Houston,US,2,11,00,22,22
Afghan Express,Houston,US,3,11,00,23,23
Afghan Express,Houston,US,4,11,00,23,23
Afghan Express,Houston,US,5,11,00,23,23
Afghan Express,Houston,US,6,11,00,22,22
Agave Mexican Grill,San Jose,US,0,10,00,21,21
Agave Mexican Grill,San Jose,US,1,10,00,21,21
Agave Mexican Grill,San Jose,US,2,10,00,21,21
Agave Mexican Grill,San Jose,US,3,10,00,21,21
Agave Mexican Grill,San Jose,US,4,10,00,20,20
Agave Mexican Grill,San Jose,US,5,10,00,21,21
Agave Mexican Grill,San Jose,US,6,10,00,19,19
Agha's Gyro Express,San Jose,US,0,11,00,18,18
Agha's Gyro Express,San Jose,US,1,11,00,18,18
Agha's Gyro Express,San Jose,US,2,11,00,18,18
Agha's Gyro Express,San Jose,US,3,11,00,18,18
Agha's Gyro Express,San Jose,US,4,11,00,18,18
AikoPops,Denver,US,0,11,00,18,18
AikoPops,Denver,US,1,11,00,18,18
AikoPops,Denver,US,2,11,00,18,18
AikoPops,Denver,US,3,11,00,18,18
AikoPops,Denver,US,4,11,00,18,18
AikoPops,Denver,US,5,11,00,18,18
AikoPops,Denver,US,6,11,00,18,18
Aim Thai Restaurant,Houston,US,1,10,00,20,20
Aim Thai Restaurant,Houston,US,2,10,00,20,20
Aim Thai Restaurant,Houston,US,3,10,00,20,20
Aim Thai Restaurant,Houston,US,4,10,00,20,20
Aim Thai Restaurant,Houston,US,5,10,00,20,20
Aim Thai Restaurant,Houston,US,6,10,00,20,20
Aisuru Sushi,Perth,AU,0,12,00,14,14
Aisuru Sushi,Perth,AU,0,18,00,21,21
Aisuru Sushi,Perth,AU,1,12,00,14,14
Aisuru Sushi,Perth,AU,1,18,00,21,21
Aisuru Sushi,Perth,AU,2,12,00,14,14
Aisuru Sushi,Perth,AU,2,18,00,21,21
Aisuru Sushi,Perth,AU,3,12,00,14,14
Aisuru Sushi,Perth,AU,3,18,00,21,21
Aisuru Sushi,Perth,AU,4,12,00,14,14
Aisuru Sushi,Perth,AU,4,18,00,22,22
Aisuru Sushi,Perth,AU,5,12,00,15,15
Aisuru Sushi,Perth,AU,5,18,00,22,22
Aisuru Sushi,Perth,AU,6,12,00,15,15
Aisuru Sushi,Perth,AU,6,18,00,21,21
Aita,Brooklyn,US,0,17,00,22,22
Aita,Brooklyn,US,1,11,00,22,22
Aita,Brooklyn,US,2,11,00,22,22
Aita,Brooklyn,US,3,11,00,22,22
Aita,Brooklyn,US,4,11,00,23,23
Aita,Brooklyn,US,5,11,00,23,23
Aita,Brooklyn,US,6,11,00,22,22
Aix Café Creperie Salon,Melbourne,AU,0,06,00,17,17
Aix Café Creperie Salon,Melbourne,AU,1,06,00,17,17
Aix Café Creperie Salon,Melbourne,AU,2,06,00,17,17
Aix Café Creperie Salon,Melbourne,AU,3,06,00,17,17
Aix Café Creperie Salon,Melbourne,AU,4,06,00,17,17
Aix Café Creperie Salon,Melbourne,AU,5,06,00,17,17
Aix Café Creperie Salon,Melbourne,AU,6,08,00,16,16
AJ Vietnamese Noodle House,Brisbane,AU,0,11,00,21,21
AJ Vietnamese Noodle House,Brisbane,AU,1,11,00,21,21
AJ Vietnamese Noodle House,Brisbane,AU,2,11,00,21,21
AJ Vietnamese Noodle House,Brisbane,AU,3,11,00,21,21
AJ Vietnamese Noodle House,Brisbane,AU,4,11,00,21,21
AJ Vietnamese Noodle House,Brisbane,AU,5,11,00,21,21
Ajisen Ramen,Melbourne,AU,0,11,30,21,21
Ajisen Ramen,Melbourne,AU,1,11,30,21,21
Ajisen Ramen,Melbourne,AU,2,11,30,21,21
Ajisen Ramen,Melbourne,AU,3,11,30,21,21
Ajisen Ramen,Melbourne,AU,4,11,30,22,22
Ajisen Ramen,Melbourne,AU,5,11,30,21,21
Ajisen Ramen,Melbourne,AU,6,11,30,21,21
Ajisen Ramen,Melbourne,AU,0,12,00,21,21
Ajisen Ramen,Melbourne,AU,1,12,00,21,21
Ajisen Ramen,Melbourne,AU,2,12,00,21,21
Ajisen Ramen,Melbourne,AU,3,12,00,21,21
Ajisen Ramen,Melbourne,AU,4,12,00,22,22
Ajisen Ramen,Melbourne,AU,5,12,00,21,21
Ajisen Ramen,Melbourne,AU,6,12,00,21,21
Akaneya Japanese Restaurant,Sydney,AU,0,11,30,21,21
Akaneya Japanese Restaurant,Sydney,AU,1,11,30,21,21
Akaneya Japanese Restaurant,Sydney,AU,2,11,30,21,21
Akaneya Japanese Restaurant,Sydney,AU,3,11,30,21,21
Akaneya Japanese Restaurant,Sydney,AU,4,11,30,21,21
Akaneya Japanese Restaurant,Sydney,AU,5,17,30,21,21
Akari,London,GB,1,17,00,23,23
Akari,London,GB,2,17,00,23,23
Akari,London,GB,3,17,00,23,23
Akari,London,GB,4,17,00,23,23
Akari,London,GB,5,12,00,23,23
Akari,London,GB,6,12,00,22,22
Akbar's,Glasgow,GB,0,17,00,00,00
Akbar's,Glasgow,GB,1,17,00,00,00
Akbar's,Glasgow,GB,2,17,00,00,00
Akbar's,Glasgow,GB,3,17,00,00,00
Akbar's,Glasgow,GB,4,16,30,00,00
Akbar's,Glasgow,GB,5,16,30,00,00
Akbar's,Glasgow,GB,6,14,00,23,23
AK's Takeout & Delivery,Boston,US,0,10,00,23,23
AK's Takeout & Delivery,Boston,US,1,10,00,23,23
AK's Takeout & Delivery,Boston,US,2,10,00,23,23
AK's Takeout & Delivery,Boston,US,3,10,00,23,23
AK's Takeout & Delivery,Boston,US,4,10,00,23,23
AK's Takeout & Delivery,Boston,US,5,10,00,23,23
AK's Takeout & Delivery,Boston,US,6,10,00,23,23
Al Arez,London,GB,0,10,00,23,23
Al Arez,London,GB,1,10,00,23,23
Al Arez,London,GB,2,10,00,23,23
Al Arez,London,GB,3,10,00,23,23
Al Arez,London,GB,4,10,00,23,23
Al Arez,London,GB,5,10,00,23,23
Al Arez,London,GB,6,10,00,23,23
Al Aseel Grill & Café,Houston,US,0,11,00,00,00
Al Aseel Grill & Café,Houston,US,1,11,00,00,00
Al Aseel Grill & Café,Houston,US,2,11,00,00,00
Al Aseel Grill & Café,Houston,US,3,11,00,00,00
Al Aseel Grill & Café,Houston,US,4,11,00,00,00
Al Aseel Grill & Café,Houston,US,5,11,00,00,00
Al Aseel Grill & Café,Houston,US,6,11,00,00,00
Al Basha Subs,Detroit,US,0,10,00,22,22
Al Basha Subs,Detroit,US,1,10,00,22,22
Al Basha Subs,Detroit,US,2,10,00,22,22
Al Basha Subs,Detroit,US,3,10,00,22,22
Al Basha Subs,Detroit,US,4,10,00,22,22
Al Basha Subs,Detroit,US,5,12,00,17,17
Al Dente,Glasgow,GB,0,17,00,22,22
Al Dente,Glasgow,GB,1,11,30,22,22
Al Dente,Glasgow,GB,2,11,30,22,22
Al Dente,Glasgow,GB,3,11,30,22,22
Al Dente,Glasgow,GB,4,11,30,22,22
Al Dente,Glasgow,GB,5,17,00,22,22
Al Dente,Glasgow,GB,6,17,00,22,22
Al Dente Restaurant,Boston,US,0,11,30,22,22
Al Dente Restaurant,Boston,US,1,11,30,22,22
Al Dente Restaurant,Boston,US,2,11,30,22,22
Al Dente Restaurant,Boston,US,3,11,30,22,22
Al Dente Restaurant,Boston,US,4,11,30,23,23
Al Dente Restaurant,Boston,US,5,11,30,23,23
Al Dente Restaurant,Boston,US,6,11,30,22,22
Aladdin Mediterranean Cuisine,Houston,US,0,10,30,22,22
Aladdin Mediterranean Cuisine,Houston,US,1,10,30,22,22
Aladdin Mediterranean Cuisine,Houston,US,2,10,30,22,22
Aladdin Mediterranean Cuisine,Houston,US,3,10,30,22,22
Aladdin Mediterranean Cuisine,Houston,US,4,10,30,22,22
Aladdin Mediterranean Cuisine,Houston,US,5,11,00,22,22
Aladdin Mediterranean Cuisine,Houston,US,6,11,00,21,21
Alameda,Brooklyn,US,0,17,00,00,00
Alameda,Brooklyn,US,1,17,00,00,00
Alameda,Brooklyn,US,2,17,00,00,00
Alameda,Brooklyn,US,3,17,00,00,00
Alameda,Brooklyn,US,4,17,00,02,02
Alameda,Brooklyn,US,5,17,00,02,02
Alameda,Brooklyn,US,6,13,00,00,00
Albert Park Cafe,Auckland,NZ,0,07,00,16,16
Albert Park Cafe,Auckland,NZ,1,07,00,17,17
Albert Park Cafe,Auckland,NZ,2,07,00,16,16
Albert Park Cafe,Auckland,NZ,3,07,00,16,16
Albert Park Cafe,Auckland,NZ,4,07,00,16,16
Albert Park Cafe,Auckland,NZ,5,07,00,16,16
Albertini,London,GB,0,07,00,22,22
Albertini,London,GB,1,07,00,22,22
Albertini,London,GB,2,07,00,22,22
Albertini,London,GB,3,07,00,22,22
Albertini,London,GB,4,07,00,22,22
Albertini,London,GB,5,07,00,15,15
Alchemy,London,GB,0,07,00,17,17
Alchemy,London,GB,1,07,00,17,17
Alchemy,London,GB,2,07,00,17,17
Alchemy,London,GB,3,07,00,17,17
Alchemy,London,GB,4,07,00,17,17
Alder & Birch Cocktails/Dining,Las Vegas,US,0,16,00,22,22
Alder & Birch Cocktails/Dining,Las Vegas,US,1,16,00,22,22
Alder & Birch Cocktails/Dining,Las Vegas,US,2,16,00,22,22
Alder & Birch Cocktails/Dining,Las Vegas,US,3,16,00,22,22
Alder & Birch Cocktails/Dining,Las Vegas,US,4,16,00,23,23
Alder & Birch Cocktails/Dining,Las Vegas,US,5,16,00,23,23
Alder & Birch Cocktails/Dining,Las Vegas,US,6,16,00,22,22
Ale House At Amato's,Denver,US,0,11,00,00,00
Ale House At Amato's,Denver,US,1,11,00,00,00
Ale House At Amato's,Denver,US,2,11,00,00,00
Ale House At Amato's,Denver,US,3,11,00,00,00
Ale House At Amato's,Denver,US,4,11,00,02,02
Ale House At Amato's,Denver,US,5,11,00,02,02
Ale House At Amato's,Denver,US,6,11,00,00,00
Alexanders,Liverpool,GB,0,07,30,16,16
Alexanders,Liverpool,GB,1,07,30,16,16
Alexanders,Liverpool,GB,2,07,30,16,16
Alexanders,Liverpool,GB,3,07,30,16,16
Alexanders,Liverpool,GB,4,07,30,16,16
Alfa Piehouse,Washington,US,0,07,00,18,18
Alfa Piehouse,Washington,US,1,07,00,18,18
Alfa Piehouse,Washington,US,2,07,00,18,18
Alfa Piehouse,Washington,US,3,07,00,18,18
Alfa Piehouse,Washington,US,4,07,00,18,18
Alfa Piehouse,Washington,US,5,10,00,16,16
Alfredo Authentic Italian Restaurant,Sydney,AU,0,12,00,15,15
Alfredo Authentic Italian Restaurant,Sydney,AU,0,18,00,22,22
Alfredo Authentic Italian Restaurant,Sydney,AU,1,12,00,15,15
Alfredo Authentic Italian Restaurant,Sydney,AU,1,18,00,22,22
Alfredo Authentic Italian Restaurant,Sydney,AU,2,12,00,15,15
Alfredo Authentic Italian Restaurant,Sydney,AU,2,18,00,22,22
Alfredo Authentic Italian Restaurant,Sydney,AU,3,12,00,15,15
Alfredo Authentic Italian Restaurant,Sydney,AU,3,18,00,22,22
Alfredo Authentic Italian Restaurant,Sydney,AU,4,12,00,15,15
Alfredo Authentic Italian Restaurant,Sydney,AU,4,18,00,22,22
Alfredo Authentic Italian Restaurant,Sydney,AU,5,18,00,22,22
Alfred's Pizzeria,Perth,AU,0,15,00,00,00
Alfred's Pizzeria,Perth,AU,1,15,00,00,00
Alfred's Pizzeria,Perth,AU,2,15,00,00,00
Alfred's Pizzeria,Perth,AU,3,15,00,00,00
Alfred's Pizzeria,Perth,AU,4,15,00,00,00
Alfred's Pizzeria,Perth,AU,5,15,00,00,00
Alfred's Pizzeria,Perth,AU,6,15,00,00,00
Ali Baba,Boston,US,0,11,00,22,22
Ali Baba,Boston,US,1,11,00,22,22
Ali Baba,Boston,US,2,11,00,22,22
Ali Baba,Boston,US,3,11,00,02,02
Ali Baba,Boston,US,4,11,00,03,03
Ali Baba,Boston,US,5,11,00,03,03
Ali Baba,Boston,US,6,11,00,22,22
Alice's Makan,Sydney,AU,0,09,30,19,19
Alice's Makan,Sydney,AU,1,09,30,19,19
Alice's Makan,Sydney,AU,2,09,30,19,19
Alice's Makan,Sydney,AU,3,09,30,19,19
Alice's Makan,Sydney,AU,4,09,30,19,19
Alicia Fusion Bistro,Seattle,US,0,12,00,23,23
Alicia Fusion Bistro,Seattle,US,1,12,00,23,23
Alicia Fusion Bistro,Seattle,US,2,12,00,23,23
Alicia Fusion Bistro,Seattle,US,3,12,00,00,00
Alicia Fusion Bistro,Seattle,US,4,12,00,00,00
Alicia Fusion Bistro,Seattle,US,5,12,00,00,00
Alicia Fusion Bistro,Seattle,US,6,12,00,23,23
Aliment,Perth,AU,0,07,00,15,15
Aliment,Perth,AU,1,07,00,15,15
Aliment,Perth,AU,2,07,00,15,15
Aliment,Perth,AU,3,07,00,15,15
Aliment,Perth,AU,4,07,00,15,15
Aliment,Perth,AU,5,07,00,14,14
Aliment,Perth,AU,6,08,00,13,13
Alinea,Chicago,US,2,17,00,18,18
Alinea,Chicago,US,2,20,00,21,21
Alinea,Chicago,US,3,17,00,18,18
Alinea,Chicago,US,3,20,00,21,21
Alinea,Chicago,US,4,20,00,21,21
Alinea,Chicago,US,5,17,00,18,18
Alinea,Chicago,US,5,20,00,21,21
Alinea,Chicago,US,6,17,00,18,18
All-Purpose Pizzeria,Washington,US,0,11,30,14,14
All-Purpose Pizzeria,Washington,US,0,17,30,22,22
All-Purpose Pizzeria,Washington,US,1,11,30,14,14
All-Purpose Pizzeria,Washington,US,1,17,30,22,22
All-Purpose Pizzeria,Washington,US,2,11,30,14,14
All-Purpose Pizzeria,Washington,US,2,17,30,22,22
All-Purpose Pizzeria,Washington,US,3,11,30,14,14
All-Purpose Pizzeria,Washington,US,3,17,30,22,22
All-Purpose Pizzeria,Washington,US,4,11,30,14,14
All-Purpose Pizzeria,Washington,US,4,17,30,23,23
All-Purpose Pizzeria,Washington,US,5,11,30,14,14
All-Purpose Pizzeria,Washington,US,5,17,00,23,23
All-Purpose Pizzeria,Washington,US,6,17,00,22,22
All Seas Fish,Detroit,US,0,10,00,21,21
All Seas Fish,Detroit,US,1,10,00,21,21
All Seas Fish,Detroit,US,2,10,00,21,21
All Seas Fish,Detroit,US,3,10,00,21,21
All Seas Fish,Detroit,US,4,10,00,22,22
All Seas Fish,Detroit,US,5,10,00,22,22
All Seas Fish,Detroit,US,6,11,00,19,19
Alley Taco,Detroit,US,0,11,00,23,23
Alley Taco,Detroit,US,1,11,00,23,23
Alley Taco,Detroit,US,2,11,00,23,23
Alley Taco,Detroit,US,3,11,00,01,01
Alley Taco,Detroit,US,4,11,00,01,01
Alley Taco,Detroit,US,5,11,00,01,01
Alley Taco,Detroit,US,6,12,00,22,22
Allora,London,GB,1,12,00,15,15
Allora,London,GB,1,18,00,23,23
Allora,London,GB,2,12,00,15,15
Allora,London,GB,2,18,00,23,23
Allora,London,GB,3,12,00,15,15
Allora,London,GB,3,18,00,23,23
Allora,London,GB,4,12,00,15,15
Allora,London,GB,4,18,00,23,23
Allora,London,GB,5,12,00,16,16
Allora,London,GB,5,18,00,23,23
Allora,London,GB,6,12,00,16,16
Allora,London,GB,6,18,00,23,23
Almaden Sushi,San Jose,US,0,11,00,14,14
Almaden Sushi,San Jose,US,0,17,00,21,21
Almaden Sushi,San Jose,US,1,11,00,14,14
Almaden Sushi,San Jose,US,1,17,00,21,21
Almaden Sushi,San Jose,US,2,11,00,14,14
Almaden Sushi,San Jose,US,2,17,00,21,21
Almaden Sushi,San Jose,US,3,11,00,14,14
Almaden Sushi,San Jose,US,3,17,00,21,21
Almaden Sushi,San Jose,US,4,11,00,14,14
Almaden Sushi,San Jose,US,4,17,00,22,22
Almaden Sushi,San Jose,US,5,11,00,14,14
Almaden Sushi,San Jose,US,5,17,00,22,22
AlMar,Brooklyn,US,0,08,00,22,22
AlMar,Brooklyn,US,1,08,00,22,22
AlMar,Brooklyn,US,2,08,00,22,22
AlMar,Brooklyn,US,3,08,00,22,22
AlMar,Brooklyn,US,4,08,00,23,23
AlMar,Brooklyn,US,5,09,00,23,23
AlMar,Brooklyn,US,6,10,00,17,17
Aloha Kitchen & Bar,Las Vegas,US,0,08,00,03,03
Aloha Kitchen & Bar,Las Vegas,US,1,08,00,03,03
Aloha Kitchen & Bar,Las Vegas,US,2,08,00,04,04
Aloha Kitchen & Bar,Las Vegas,US,3,08,00,04,04
Aloha Kitchen & Bar,Las Vegas,US,4,08,00,05,05
Aloha Kitchen & Bar,Las Vegas,US,5,08,00,05,05
Aloha Kitchen & Bar,Las Vegas,US,6,08,00,03,03
Aloha,Liverpool,GB,0,20,00,03,03
Aloha,Liverpool,GB,1,20,00,03,03
Aloha,Liverpool,GB,2,20,00,03,03
Aloha,Liverpool,GB,3,20,00,04,04
Aloha,Liverpool,GB,4,20,00,04,04
Aloha,Liverpool,GB,5,20,00,04,04
Aloha,Liverpool,GB,6,21,00,03,03
Aloha Specialties,Las Vegas,US,0,09,00,21,21
Aloha Specialties,Las Vegas,US,1,09,00,21,21
Aloha Specialties,Las Vegas,US,2,09,00,21,21
Aloha Specialties,Las Vegas,US,3,09,00,21,21
Aloha Specialties,Las Vegas,US,4,09,00,22,22
Aloha Specialties,Las Vegas,US,5,09,00,22,22
Aloha Specialties,Las Vegas,US,6,09,00,21,21
Alounak,London,GB,0,12,00,00,00
Alounak,London,GB,1,12,00,00,00
Alounak,London,GB,2,12,00,00,00
Alounak,London,GB,3,12,00,00,00
Alounak,London,GB,4,12,00,00,00
Alounak,London,GB,5,12,00,00,00
Alounak,London,GB,6,12,00,00,00
Aloy Modern Thai,Denver,US,0,11,00,21,21
Aloy Modern Thai,Denver,US,1,11,00,21,21
Aloy Modern Thai,Denver,US,2,11,00,21,21
Aloy Modern Thai,Denver,US,3,11,00,21,21
Aloy Modern Thai,Denver,US,4,11,00,22,22
Aloy Modern Thai,Denver,US,5,12,00,22,22
Aloy Modern Thai,Denver,US,6,12,00,21,21
Alpha Gourmet Cafe,Sydney,AU,0,05,30,17,17
Alpha Gourmet Cafe,Sydney,AU,1,05,30,17,17
Alpha Gourmet Cafe,Sydney,AU,2,05,30,17,17
Alpha Gourmet Cafe,Sydney,AU,3,05,30,17,17
Alpha Gourmet Cafe,Sydney,AU,4,05,30,17,17
Alpha Gourmet Cafe,Sydney,AU,5,06,00,14,14
